"","x"
"55435",55
"55436",25
"55437",36
"55438",45
"55439",27
"55440",21
"55441",48
"55442",41
"55443",28
"55444",31
"55445",26
"55446",23
"55447",30
"55448",33
"55449",23
"55450",39
"55451",31
"55452",25
"55453",33
"55454",49
"55455",33
"55456",24
"55457",21
"55458",30
"55459",31
"55460",24
"55461",34
"55462",35
"55463",26
"55464",62
"55465",27
"55466",26
"55467",33
"55468",31
"55469",30
"55470",43
"55471",46
"55472",24
"55473",18
"55474",58
"55475",25
"55476",24
"55477",26
"55478",26
"55479",34
"55480",18
"55481",27
"55482",50
"55483",30
"55484",26
"55485",25
"55486",65
"55487",28
"55488",39
"55489",38
"55490",30
"55491",34
"55492",23
"55493",32
"55494",28
"55495",34
"55496",55
"55497",64
"55498",46
"55499",25
"55500",28
"55501",26
"55502",26
"55503",39
"55504",30
"55505",34
"55506",24
"55507",31
"55508",24
"55509",20
"55510",32
"55511",35
"55512",20
"55513",21
"55514",57
"55515",37
"55516",35
"55517",28
"55518",48
"55519",35
"55520",34
"55521",35
"55522",32
"55523",24
"55524",34
"55525",27
"55526",20
"55527",44
"55528",26
"55529",37
"55530",50
"55531",44
"55532",41
"55533",22
"55534",22
"55535",45
"55536",28
"55537",33
"55538",33
"55539",25
"55540",25
"55541",22
"55542",25
"55543",23
"55544",31
"55545",52
"55546",27
"55547",42
"55548",39
"55549",27
"55550",57
"55551",52
"55552",36
"55553",28
"55554",29
"55555",23
"55556",34
"55557",20
"55558",28
"55559",23
"55560",21
"55561",28
"55562",44
"55563",49
"55564",22
"55565",34
"55566",25
"55567",24
"55568",39
"55569",20
"55570",29
"55571",48
"55572",21
"55573",42
"55574",38
"55575",58
"55576",41
"55577",28
"55578",50
"55579",60
"55580",30
"55581",56
"55582",37
"55583",40
"55584",57
"55585",44
"55586",30
"55587",26
"55588",24
"55589",25
"55590",34
"55591",22
"55592",37
"55593",36
"55594",45
"55595",33
"55596",59
"55597",45
"55598",61
"55599",30
"55600",31
"55601",21
"55602",35
"55603",53
"55604",27
"55605",32
"55606",37
"55607",24
"55608",26
"55609",26
"55610",52
"55611",31
"55612",25
"55613",47
"55614",51
"55615",59
"55616",40
"55617",47
"55618",48
"55619",55
"55620",40
"55621",46
"55622",41
"55623",23
"55624",34
"55625",35
"55626",27
"55627",22
"55628",31
"55629",49
"55630",40
"55631",47
"55632",36
"55633",45
"55634",39
"55635",38
"55636",32
"55637",53
"55638",23
"55639",44
"55640",34
"55641",27
"55642",52
"55643",23
"55644",28
"55645",31
"55646",34
"55647",29
"55648",28
"55649",39
"55650",28
"55651",28
"55652",31
"55653",32
"55654",20
"55655",27
"55656",31
"55657",28
"55658",40
"55659",40
"55660",32
"55661",52
"55662",46
"55663",24
"55664",37
"55665",64
"55666",47
"55667",32
"55668",26
"55669",33
"55670",24
"55671",26
"55672",25
"55673",35
"55674",25
"55675",65
"55676",21
"55677",29
"55678",67
"55679",26
"55680",19
"55681",24
"55682",27
"55683",40
"55684",36
"55685",36
"55686",26
"55687",30
"55688",40
"55689",34
"55690",31
"55691",29
"55692",35
"55693",36
"55694",39
"55695",27
"55696",26
"55697",40
"55698",29
"55699",37
"55700",24
"55701",23
"55702",44
"55703",29
"55704",26
"55705",27
"55706",31
"55707",47
"55708",42
"55709",32
"55710",42
"55711",44
"55712",23
"55713",46
"55714",26
"55715",36
"55716",56
"55717",27
"55718",35
"55719",37
"55720",34
"55721",56
"55722",30
"55723",33
"55724",21
"55725",21
"55726",34
"55727",24
"55728",32
"55729",28
"55730",45
"55731",23
"55732",49
"55733",19
"55734",43
"55735",61
"55736",22
"55737",64
"55738",38
"55739",25
"55740",23
"55741",28
"55742",25
"55743",43
"55744",24
"55745",28
"55746",29
"55747",22
"55748",49
"55749",35
"55750",35
"55751",31
"55752",36
"55753",25
"55754",32
"55755",24
"55756",27
"55757",33
"55758",25
"55759",40
"55760",30
"55761",24
"55762",29
"55763",29
"55764",29
"55765",24
"55766",31
"55767",25
"55768",30
"55769",36
"55770",33
"55771",25
"55772",27
"55773",30
"55774",23
"55775",27
"55776",45
"55777",27
"55778",41
"55779",33
"55780",32
"55781",27
"55782",28
"55783",30
"55784",28
"55785",50
"55786",35
"55787",27
"55788",28
"55789",22
"55790",32
"55791",45
"55792",24
"55793",26
"55794",31
"55795",49
"55796",36
"55797",39
"55798",29
"55799",23
"55800",38
"55801",37
"55802",52
"55803",32
"55804",52
"55805",32
"55806",37
"55807",55
"55808",32
"55809",32
"55810",21
"55811",22
"55812",27
"55813",42
"55814",44
"55815",30
"55816",38
"55817",22
"55818",30
"55819",23
"55820",25
"55821",25
"55822",27
"55823",29
"55824",21
"55825",24
"55826",47
"55827",45
"55828",30
"55829",26
"55830",27
"55831",39
"55832",22
"55833",35
"55834",24
"55835",26
"55836",32
"55837",22
"55838",40
"55839",20
"55840",49
"55841",50
"55842",58
"55843",47
"55844",21
"55845",25
"55846",25
"55847",24
"55848",25
"55849",29
"55850",33
"55851",36
"55852",32
"55853",25
"55854",51
"55855",28
"55856",47
"55857",20
"55858",51
"55859",27
"55860",45
"55861",23
"55862",61
"55863",23
"55864",31
"55865",35
"55866",26
"55867",28
"55868",23
"55869",31
"55870",26
"55871",39
"55872",46
"55873",22
"55874",36
"55875",27
"55876",25
"55877",21
"55878",33
"55879",25
"55880",44
"55881",22
"55882",36
"55883",21
"55884",24
"55885",34
"55886",35
"55887",26
"55888",28
"55889",27
"55890",31
"55891",41
"55892",29
"55893",56
"55894",35
"55895",35
"55896",23
"55897",24
"55898",33
"55899",25
"55900",30
"55901",35
"55902",24
"55903",25
"55904",26
"55905",28
"55906",29
"55907",28
"55908",56
"55909",28
"55910",31
"55911",38
"55912",26
"55913",32
"55914",45
"55915",31
"55916",37
"55917",31
"55918",34
"55919",24
"55920",41
"55921",29
"55922",33
"55923",60
"55924",40
"55925",38
"55926",46
"55927",36
"55928",23
"55929",24
"55930",44
"55931",36
"55932",27
"55933",27
"55934",25
"55935",38
"55936",28
"55937",23
"55938",34
"55939",29
"55940",30
"55941",24
"55942",29
"55943",42
"55944",26
"55945",31
"55946",50
"55947",35
"55948",36
"55949",33
"55950",25
"55951",55
"55952",29
"55953",34
"55954",23
"55955",48
"55956",57
"55957",32
"55958",25
"55959",36
"55960",33
"55961",29
"55962",26
"55963",38
"55964",32
"55965",32
"55966",25
"55967",57
"55968",29
"55969",28
"55970",59
"55971",42
"55972",34
"55973",38
"55974",20
"55975",29
"55976",39
"55977",21
"55978",45
"55979",29
"55980",31
"55981",22
"55982",21
"55983",21
"55984",29
"55985",41
"55986",38
"55987",27
"55988",23
"55989",26
"55990",33
"55991",34
"55992",46
"55993",24
"55994",41
"55995",24
"55996",30
"55997",30
"55998",25
"55999",35
"56000",24
"56001",25
"56002",30
"56003",30
"56004",29
"56005",32
"56006",34
"56007",54
"56008",43
"56009",30
"56010",27
"56011",23
"56012",31
"56013",25
"56014",22
"56015",38
"56016",63
"56017",27
"56018",26
"56019",28
"56020",32
"56021",49
"56022",33
"56023",34
"56024",23
"56025",24
"56026",23
"56027",29
"56028",31
"56029",25
"56030",34
"56031",62
"56032",21
"56033",19
"56034",27
"56035",25
"56036",36
"56037",25
"56038",19
"56039",40
"56040",33
"56041",31
"56042",31
"56043",37
"56044",20
"56045",33
"56046",45
"56047",41
"56048",26
"56049",53
"56050",22
"56051",33
"56052",28
"56053",34
"56054",25
"56055",37
"56056",32
"56057",37
"56058",21
"56059",43
"56060",23
"56061",20
"56062",29
"56063",26
"56064",47
"56065",27
"56066",34
"56067",37
"56068",25
"56069",25
"56070",31
"56071",43
"56072",28
"56073",36
"56074",46
"56075",36
"56076",31
"56077",66
"56078",29
"56079",45
"56080",26
"56081",31
"56082",25
"56083",30
"56084",47
"56085",22
"56086",42
"56087",44
"56088",28
"56089",36
"56090",36
"56091",28
"56092",26
"56093",51
"56094",30
"56095",25
"56096",36
"56097",58
"56098",25
"56099",25
"56100",21
"56101",28
"56102",30
"56103",26
"56104",30
"56105",24
"56106",22
"56107",23
"56108",41
"56109",32
"56110",27
"56111",33
"56112",40
"56113",57
"56114",40
"56115",35
"56116",34
"56117",26
"56118",26
"56119",35
"56120",28
"56121",48
"56122",28
"56123",27
"56124",39
"56125",36
"56126",37
"56127",51
"56128",47
"56129",25
"56130",35
"56131",28
"56132",26
"56133",36
"56134",46
"56135",48
"56136",27
"56137",30
"56138",34
"56139",25
"56140",31
"56141",34
"56142",53
"56143",37
"56144",27
"56145",30
"56146",37
"56147",44
"56148",46
"56149",26
"56150",56
"56151",35
"56152",34
"56153",40
"56154",32
"56155",53
"56156",28
"56157",23
"56158",30
"56159",20
"56160",29
"56161",18
"56162",27
"56163",24
"56164",26
"56165",27
"56166",24
"56167",29
"56168",20
"56169",27
"56170",26
"56171",50
"56172",39
"56173",36
"56174",24
"56175",41
"56176",45
"56177",25
"56178",37
"56179",24
"56180",23
"56181",46
"56182",33
"56183",32
"56184",29
"56185",36
"56186",30
"56187",31
"56188",34
"56189",25
"56190",29
"56191",42
"56192",27
"56193",33
"56194",25
"56195",36
"56196",40
"56197",22
"56198",20
"56199",37
"56200",19
"56201",28
"56202",47
"56203",21
"56204",26
"56205",32
"56206",27
"56207",40
"56208",22
"56209",41
"56210",34
"56211",22
"56212",49
"56213",24
"56214",35
"56215",32
"56216",42
"56217",31
"56218",42
"56219",35
"56220",24
"56221",51
"56222",30
"56223",23
"56224",36
"56225",20
"56226",23
"56227",21
"56228",28
"56229",34
"56230",36
"56231",27
"56232",29
"56233",27
"56234",26
"56235",27
"56236",27
"56237",27
"56238",23
"56239",27
"56240",33
"56241",30
"56242",46
"56243",26
"56244",42
"56245",34
"56246",44
"56247",25
"56248",41
"56249",33
"56250",27
"56251",49
"56252",37
"56253",25
"56254",28
"56255",38
"56256",28
"56257",38
"56258",26
"56259",28
"56260",58
"56261",20
"56262",43
"56263",52
"56264",53
"56265",24
"56266",24
"56267",33
"56268",27
"56269",30
"56270",29
"56271",25
"56272",26
"56273",38
"56274",24
"56275",41
"56276",33
"56277",28
"56278",41
"56279",38
"56280",40
"56281",41
"56282",55
"56283",35
"56284",31
"56285",30
"56286",27
"56287",23
"56288",25
"56289",28
"56290",24
"56291",40
"56292",24
"56293",40
"56294",36
"56295",23
"56296",36
"56297",53
"56298",21
"56299",27
"56300",37
"56301",31
"56302",31
"56303",50
"56304",55
"56305",28
"56306",24
"56307",21
"56308",24
"56309",30
"56310",27
"56311",27
"56312",23
"56313",30
"56314",37
"56315",32
"56316",30
"56317",40
"56318",26
"56319",57
"56320",41
"56321",30
"56322",27
"56323",22
"56324",29
"56325",34
"56326",29
"56327",33
"56328",35
"56329",39
"56330",25
"56331",30
"56332",26
"56333",37
"56334",44
"56335",33
"56336",59
"56337",35
"56338",33
"56339",30
"56340",40
"56341",36
"56342",27
"56343",22
"56344",32
"56345",21
"56346",30
"56347",36
"56348",45
"56349",27
"56350",29
"56351",36
"56352",36
"56353",28
"56354",33
"56355",37
"56356",54
"56357",36
"56358",68
"56359",31
"56360",42
"56361",35
"56362",38
"56363",32
"56364",43
"56365",24
"56366",47
"56367",23
"56368",30
"56369",26
"56370",35
"56371",47
"56372",34
"56373",34
"56374",37
"56375",33
"56376",29
"56377",39
"56378",38
"56379",43
"56380",26
"56381",29
"56382",42
"56383",29
"56384",29
"56385",28
"56386",43
"56387",31
"56388",38
"56389",42
"56390",35
"56391",20
"56392",22
"56393",48
"56394",20
"56395",40
"56396",25
"56397",27
"56398",26
"56399",53
"56400",23
"56401",23
"56402",36
"56403",67
"56404",26
"56405",35
"56406",25
"56407",29
"56408",34
"56409",53
"56410",66
"56411",29
"56412",24
"56413",34
"56414",35
"56415",36
"56416",24
"56417",43
"56418",25
"56419",62
"56420",27
"56421",28
"56422",30
"56423",46
"56424",27
"56425",40
"56426",21
"56427",30
"56428",28
"56429",23
"56430",27
"56431",42
"56432",29
"56433",28
"56434",19
"56435",25
"56436",35
"56437",27
"56438",29
"56439",35
"56440",60
"56441",58
"56442",29
"56443",21
"56444",23
"56445",20
"56446",60
"56447",33
"56448",21
"56449",25
"56450",32
"56451",27
"56452",32
"56453",41
"56454",35
"56455",31
"56456",27
"56457",27
"56458",26
"56459",31
"56460",54
"56461",52
"56462",30
"56463",31
"56464",22
"56465",27
"56466",32
"56467",21
"56468",21
"56469",36
"56470",43
"56471",25
"56472",44
"56473",21
"56474",20
"56475",30
"56476",30
"56477",22
"56478",49
"56479",42
"56480",51
"56481",67
"56482",43
"56483",41
"56484",30
"56485",32
"56486",31
"56487",21
"56488",28
"56489",34
"56490",29
"56491",24
"56492",28
"56493",52
"56494",53
"56495",42
"56496",27
"56497",26
"56498",54
"56499",36
"56500",55
"56501",37
"56502",31
"56503",43
"56504",43
"56505",32
"56506",41
"56507",31
"56508",38
"56509",29
"56510",37
"56511",35
"56512",26
"56513",32
"56514",50
"56515",22
"56516",31
"56517",20
"56518",47
"56519",58
"56520",27
"56521",52
"56522",25
"56523",37
"56524",34
"56525",48
"56526",20
"56527",29
"56528",21
"56529",26
"56530",24
"56531",33
"56532",30
"56533",24
"56534",31
"56535",32
"56536",21
"56537",26
"56538",31
"56539",35
"56540",25
"56541",39
"56542",24
"56543",23
"56544",23
"56545",31
"56546",29
"56547",21
"56548",28
"56549",30
"56550",27
"56551",36
"56552",45
"56553",23
"56554",41
"56555",41
"56556",22
"56557",25
"56558",21
"56559",32
"56560",25
"56561",34
"56562",42
"56563",27
"56564",29
"56565",26
"56566",29
"56567",27
"56568",27
"56569",28
"56570",27
"56571",28
"56572",44
"56573",22
"56574",28
"56575",27
"56576",36
"56577",29
"56578",26
"56579",26
"56580",22
"56581",27
"56582",29
"56583",23
"56584",44
"56585",20
"56586",31
"56587",24
"56588",27
"56589",31
"56590",34
"56591",36
"56592",36
"56593",37
"56594",34
"56595",36
"56596",38
"56597",23
"56598",31
"56599",47
"56600",25
"56601",27
"56602",38
"56603",27
"56604",28
"56605",25
"56606",23
"56607",20
"56608",44
"56609",27
"56610",28
"56611",29
"56612",31
"56613",43
"56614",33
"56615",32
"56616",29
"56617",32
"56618",33
"56619",27
"56620",26
"56621",39
"56622",29
"56623",28
"56624",32
"56625",44
"56626",26
"56627",19
"56628",25
"56629",31
"56630",26
"56631",26
"56632",42
"56633",32
"56634",33
"56635",26
"56636",35
"56637",30
"56638",25
"56639",31
"56640",54
"56641",46
"56642",26
"56643",25
"56644",36
"56645",25
"56646",49
"56647",24
"56648",31
"56649",38
"56650",53
"56651",23
"56652",33
"56653",24
"56654",35
"56655",24
"56656",42
"56657",27
"56658",32
"56659",33
"56660",59
"56661",30
"56662",25
"56663",26
"56664",32
"56665",26
"56666",32
"56667",34
"56668",24
"56669",21
"56670",25
"56671",25
"56672",27
"56673",35
"56674",36
"56675",28
"56676",27
"56677",21
"56678",30
"56679",35
"56680",25
"56681",33
"56682",25
"56683",33
"56684",34
"56685",33
"56686",25
"56687",27
"56688",65
"56689",38
"56690",30
"56691",30
"56692",28
"56693",35
"56694",22
"56695",49
"56696",25
"56697",27
"56698",28
"56699",30
"56700",36
"56701",33
"56702",27
"56703",57
"56704",30
"56705",30
"56706",34
"56707",26
"56708",19
"56709",26
"56710",45
"56711",31
"56712",24
"56713",19
"56714",27
"56715",22
"56716",24
"56717",22
"56718",25
"56719",20
"56720",30
"56721",31
"56722",22
"56723",37
"56724",26
"56725",32
"56726",27
"56727",34
"56728",52
"56729",42
"56730",23
"56731",40
"56732",34
"56733",41
"56734",43
"56735",28
"56736",19
"56737",23
"56738",34
"56739",21
"56740",63
"56741",51
"56742",21
"56743",26
"56744",30
"56745",33
"56746",24
"56747",25
"56748",24
"56749",32
"56750",59
"56751",30
"56752",33
"56753",30
"56754",25
"56755",26
"56756",27
"56757",30
"56758",30
"56759",32
"56760",30
"56761",26
"56762",27
"56763",30
"56764",25
"56765",32
"56766",28
"56767",26
"56768",28
"56769",29
"56770",22
"56771",27
"56772",31
"56773",36
"56774",29
"56775",60
"56776",41
"56777",26
"56778",25
"56779",36
"56780",26
"56781",22
"56782",21
"56783",23
"56784",34
"56785",23
"56786",23
"56787",30
"56788",35
"56789",37
"56790",42
"56791",30
"56792",28
"56793",25
"56794",33
"56795",26
"56796",27
"56797",28
"56798",32
"56799",42
"56800",35
"56801",29
"56802",21
"56803",25
"56804",24
"56805",31
"56806",25
"56807",26
"56808",24
"56809",29
"56810",35
"56811",28
"56812",30
"56813",37
"56814",27
"56815",37
"56816",29
"56817",23
"56818",29
"56819",48
"56820",38
"56821",46
"56822",30
"56823",42
"56824",29
"56825",30
"56826",26
"56827",51
"56828",38
"56829",25
"56830",38
"56831",26
"56832",43
"56833",38
"56834",42
"56835",35
"56836",33
"56837",26
"56838",25
"56839",34
"56840",31
"56841",29
"56842",36
"56843",34
"56844",35
"56845",24
"56846",23
"56847",20
"56848",25
"56849",21
"56850",43
"56851",24
"56852",29
